"id","monster_id","name","boss","move_ai","movable_count","attack_ai","attackable_count","ai_change_type","ai_percent","ai_point","hp","parts_count","attack","defense","critical","accuracy","miss","position_restriction","x","y","attribute","drop_coin","drop_material1","material_rate1","drop_material2","material_rate2","drop_material3","material_rate3","drop_piece","drop_piece_number","drop_level"
"EEN14059","MON30015","龙人唤雷者","0","MAI00005","2","AAI00010","1","","","","7179","99","3496","472","0","100000","0","3","-1","-1","3","105","","","","","","","","",""
"EEN14060","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14061","MON30072","雷小恶魔","0","MAI00005","2","AAI00002","2","","","","4083","99","2903","157","0","100000","0","3","-1","-1","3","72","MTR10242","100000","","","","","","",""
"EEN14062","MON30072","雷小恶魔","0","MAI00005","2","AAI00002","2","","","","4083","99","2903","157","0","100000","0","3","-1","-1","3","75","","","","","","","","",""
"EEN14063","MON30075","雷JJ怪","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2967","99","1680","548","0","100000","0","3","-1","-1","3","44","","","","","","","","",""
"EEN14064","MON30075","雷JJ怪","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2967","99","1680","548","0","100000","0","3","-1","-1","3","47","","","","","","","","",""
"EEN14065","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14066","MON30007","暴躁的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1287","99","5040","0","0","100000","0","3","-1","-1","3","65","","","","","","","","",""
"EEN14067","MON30007","暴躁的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1287","99","5040","0","0","100000","0","3","-1","-1","3","71","","","","","","","","",""
"EEN14068","MON30072","雷小恶魔","0","MAI00005","2","AAI00002","2","","","","4083","99","2903","157","0","100000","0","3","-1","-1","3","75","","","","","","","","",""
"EEN14069","MON30005","雷鸣蝙蝠","0","MAI00005","3","AAI00002","1","","","","4040","99","2477","79","0","100000","0","3","-1","-1","3","63","","","","","","","","",""
"EEN14070","MON30065","金龙","0","MAI00005","2","AAI00002","1","","","","5448","99","2656","841","0","100000","0","3","-1","-1","3","90","","","","","","","","",""
"EEN14071","MON30010","鹰身人","0","MAI00005","2","AAI00006","2","","","","33387","99","3392","472","0","100000","0","3","-1","-1","3","316","MTR10271","100000","","","","","","",""
"EEN14072","MON30010","鹰身人","0","MAI00005","2","AAI00006","2","","","","5327","99","3275","0","0","100000","0","3","-1","-1","3","97","","","","","","","","",""
"EEN14073","MON30071","雷灵兔","0","MAI00002|MAI00005","2|0","AAI00002|AAI00044","1|1","ACT00003","30000","0","2073","99","1","629","0","100000","0","3","-1","-1","3","18","","","","","","","","",""
"EEN14074","MON30072","雷小恶魔","0","MAI00005","2","AAI00002","2","","","","4083","99","2903","157","0","100000","0","3","-1","-1","3","73","","","","","","","","",""
"EEN14075","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14076","MON30075","雷JJ怪","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2967","99","1680","548","0","100000","0","3","-1","-1","3","40","MTR10126","100000","","","","","","",""
"EEN14077","MON30072","雷小恶魔","0","MAI00005","2","AAI00002","2","","","","4083","99","2903","157","0","100000","0","3","-1","-1","3","76","","","","","","","","",""
"EEN14078","MON30072","雷小恶魔","0","MAI00005","2","AAI00002","2","","","","4083","99","2903","157","0","100000","0","3","-1","-1","3","68","","","","","","","","",""
"EEN14079","MON30002","强力雷元素","0","MAI00005","2","AAI00002","1","","","","4891","99","2041","315","0","100000","0","3","-1","-1","3","71","","","","","","","","",""
"EEN14080","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14081","MON30073","雷重火炮","0","MAI00006","1","AAI00112","2","","","","10","99","2052","100000","0","100000","0","3","-1","-1","3","22","","","","","","","","",""
"EEN14082","MON30007","暴躁的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1287","99","5040","0","0","100000","0","3","-1","-1","3","66","","","","","","","","",""
"EEN14083","MON30015","龙人唤雷者","0","MAI00005","2","AAI00010","1","","","","7179","99","3496","472","0","100000","0","3","-1","-1","3","110","","","","","","","","",""
"EEN14084","MON30005","雷鸣蝙蝠","0","MAI00005","3","AAI00002","1","","","","4040","99","2477","79","0","100000","0","3","-1","-1","3","63","","","","","","","","",""
"EEN14085","MON30051","雷鸣南瓜","0","MAI00005","2","AAI00002","1","","","","6","99","1668","4500","0","100000","0","3","-1","-1","3","15","PUM30001","50000","STS00001","50000","","","","",""
"EEN14086","MON30073","雷重火炮","0","MAI00006","1","AAI00112","2","","","","10","99","2052","100000","0","100000","0","3","-1","-1","3","22","MTR10141","100000","","","","","","",""
"EEN14087","MON30005","雷鸣蝙蝠","0","MAI00005","3","AAI00002","1","","","","4040","99","2477","79","0","100000","0","3","-1","-1","3","63","","","","","","","","",""
"EEN14088","MON30075","雷JJ怪","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2967","99","1680","548","0","100000","0","3","-1","-1","3","45","","","","","","","","",""
"EEN14089","MON30072","雷小恶魔","0","MAI00005","2","AAI00002","2","","","","4083","99","2903","157","0","100000","0","3","-1","-1","3","75","","","","","","","","",""
"EEN14090","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14091","MON30072","雷小恶魔","0","MAI00005","2","AAI00002","2","","","","4083","99","2903","157","0","100000","0","3","-1","-1","3","74","","","","","","","","",""
"EEN14092","MON30072","雷小恶魔","0","MAI00005","2","AAI00002","2","","","","4083","99","2903","157","0","100000","0","3","-1","-1","3","69","","","","","","","","",""
"EEN14093","MON30072","雷小恶魔","0","MAI00005","2","AAI00002","2","","","","4083","99","2903","157","0","100000","0","3","-1","-1","3","80","","","","","","","","",""
"EEN14094","MON30002","强力雷元素","0","MAI00005","2","AAI00002","1","","","","4891","99","2041","315","0","100000","0","3","-1","-1","3","64","","","","","","","","",""
"EEN14095","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14096","MON30008","雷鸣猫头鹰","0","MAI00005","2","AAI00031","1","","","","25307","99","2180","472","0","100000","0","3","-1","-1","3","250","MTR10033","100000","","","","","","",""
"EEN14097","MON30073","雷重火炮","0","MAI00006","1","AAI00112","2","","","","10","99","2052","100000","0","100000","0","3","-1","-1","3","18","","","","","","","","",""
"EEN14098","MON30015","龙人唤雷者","0","MAI00005","2","AAI00010","1","","","","7179","99","3496","472","0","100000","0","3","-1","-1","3","107","","","","","","","","",""
"EEN14099","MON30005","雷鸣蝙蝠","0","MAI00005","3","AAI00002","1","","","","4040","99","2477","79","0","100000","0","3","-1","-1","3","66","","","","","","","","",""
"EEN14100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14101","MON30073","雷重火炮","0","MAI00006","1","AAI00112","2","","","","10","99","2052","100000","0","100000","0","3","-1","-1","3","20","MTR10086","100000","","","","","","",""
"EEN14102","MON30005","雷鸣蝙蝠","0","MAI00005","3","AAI00002","1","","","","4040","99","2477","79","0","100000","0","3","-1","-1","3","61","","","","","","","","",""
"EEN14103","MON30072","雷小恶魔","0","MAI00005","2","AAI00002","2","","","","4083","99","2903","157","0","100000","0","3","-1","-1","3","74","","","","","","","","",""
"EEN14104","MON30072","雷小恶魔","0","MAI00005","2","AAI00002","2","","","","4083","99","2903","157","0","100000","0","3","-1","-1","3","72","","","","","","","","",""
"EEN14105","MON30065","金龙","0","MAI00005","2","AAI00002","1","","","","5448","99","2656","841","0","100000","0","3","-1","-1","3","92","","","","","","","","",""
"EEN14106","MON30072","雷小恶魔","0","MAI00005","2","AAI00002","2","","","","4083","99","2903","157","0","100000","0","3","-1","-1","3","78","","","","","","","","",""
"EEN14107","MON30015","龙人唤雷者","0","MAI00005","2","AAI00010","1","","","","7179","99","3496","472","0","100000","0","3","-1","-1","3","94","","","","","","","","",""
"EEN14108","MON30015","龙人唤雷者","0","MAI00005","2","AAI00010","1","","","","7179","99","3496","472","0","100000","0","3","-1","-1","3","101","","","","","","","","",""
"EEN14109","MON30005","雷鸣蝙蝠","0","MAI00005","3","AAI00002","1","","","","4040","99","2477","79","0","100000","0","3","-1","-1","3","60","","","","","","","","",""
"EEN14110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14111","MON30007","暴躁的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1287","99","5040","0","0","100000","0","3","-1","-1","3","56","MTR10083","100000","","","","","","",""
"EEN14112","MON30072","雷小恶魔","0","MAI00005","2","AAI00002","2","","","","4083","99","2903","157","0","100000","0","3","-1","-1","3","73","","","","","","","","",""
"EEN14113","MON30072","雷小恶魔","0","MAI00005","2","AAI00002","2","","","","4083","99","2903","157","0","100000","0","3","-1","-1","3","63","","","","","","","","",""
"EEN14114","MON30005","雷鸣蝙蝠","0","MAI00005","3","AAI00002","1","","","","4040","99","2477","79","0","100000","0","3","-1","-1","3","66","","","","","","","","",""
"EEN14115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14116","MON30007","暴躁的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1287","99","5040","0","0","100000","0","3","-1","-1","3","62","","","","","","","","",""
"EEN14117","MON30007","暴躁的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1287","99","5040","0","0","100000","0","3","-1","-1","3","59","","","","","","","","",""
"EEN14118","MON30015","龙人唤雷者","0","MAI00005","2","AAI00010","1","","","","7179","99","3496","472","0","100000","0","3","-1","-1","3","100","","","","","","","","",""
"EEN14119","MON30072","雷小恶魔","0","MAI00005","2","AAI00002","2","","","","4083","99","2903","157","0","100000","0","3","-1","-1","3","79","","","","","","","","",""
"EEN14120","MON30051","雷鸣南瓜","0","MAI00005","2","AAI00002","1","","","","6","99","1668","4500","0","100000","0","3","-1","-1","3","16","PUM30001","50000","STS00001","50000","","","","",""
"EEN14121","MON30007","暴躁的奥格瑞玛步兵","0","MAI00005","1","AAI00001","1","","","","1287","99","5040","0","0","100000","0","3","-1","-1","3","68","MTR10156","100000","","","","","","",""
"EEN14122","MON30005","雷鸣蝙蝠","0","MAI00005","3","AAI00002","1","","","","4040","99","2477","79","0","100000","0","3","-1","-1","3","68","","","","","","","","",""
"EEN14123","MON30075","雷JJ怪","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2967","99","1680","548","0","100000","0","3","-1","-1","3","50","","","","","","","","",""
"EEN14124","MON30002","强力雷元素","0","MAI00005","2","AAI00002","1","","","","4891","99","2041","315","0","100000","0","3","-1","-1","3","79","","","","","","","","",""
"EEN14125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14126","MON30038","加兹瑞拉的子嗣","1","MAI00005|MAI00005|MAI00005","2|2|2","AAI00007|AAI00009|AAI00007","1|1|1","ACT00001","33000","0","112374","99","4147","472","0","100000","0","3","-1","-1","3","1328","MTR00004","100000","","","","","","",""
"EEN14127","MON30028","雷霆作战傀儡","1","MAI00005|MAI00006|MAI00005","2|2|2","AAI00007|AAI00008|AAI00007","1|1|1","ACT00001","33000","0","96107","99","4477","472","0","100000","0","3","-1","-1","3","1036","MTR00004","100000","","","","","","",""
"EEN14128","MON30060","光法","1","MAI00005|MAI00005|MAI00005","2|2|1","AAI00022|AAI00023|AAI00022","1|1|1","ACT00001","33000","0","103761","99","4133","629","0","100000","0","3","-1","-1","3","1154","MTR00004","100000","","","","","MOP10011","1",""
"EEN14129","MON30058","世界萨","1","MAI00005|MAI00005|MAI00005","2|2|2","AAI00107|AAI00014|AAI00107","1|1|1","ACT00001","33000","0","116521","99","4389","515","0","100000","0","3","-1","-1","3","1330","MTR00005","100000","","","","","MOP10007","1",""
"EEN14130","MON30055","团长","1","MAI00005","2","AAI00072","1","","","","100787","99","3832","2603","0","100000","0","3","-1","-1","3","1015","MTR00012","100000","","","","","MOP10003","1",""
"EEN14131","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14134","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14135","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14136","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14137","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14138","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14139","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14140","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14141","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14142","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14144","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14145","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14146","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14147","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14149","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN14150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EEN15001","MON40005","隐匿蝙蝠","0","MAI00005","3","AAI00002","1","","","","3732","99","2310","72","0","100000","0","3","-1","-1","4","68","MTR10084","100000","","","","","","",""
"EEN15002","MON40005","隐匿蝙蝠","0","MAI00005","3","AAI00002","1","","","","3732","99","2310","72","0","100000","0","3","-1","-1","4","60","","","","","","","","",""
"EEN15003","MON40003","阴森矿工","0","MAI00005","2","AAI00002","1","","","","3042","99","2655","0","0","100000","0","3","-1","-1","4","63","","","","","","","","",""
