"id","name","monster_id","boss","move_ai","movable_count","attack_ai","attackable_count","ai_change_type","ai_percent","ai_point","hp","parts_count","attack","defense","critical","accuracy","miss","position_restriction","x","y","attribute","drop_coin","drop_material1","material_rate1","drop_material2","material_rate2","drop_material3","material_rate3","drop_piece","drop_level"
"NEN14105","金龙","MON30065","0","MAI00005","2","AAI00002","1","","","","4364","99","2132","672","0","100000","0","3","-1","-1","3","58","","","","","","","",""
"NEN14106","雷小恶魔","MON30072","0","MAI00005","2","AAI00002","2","","","","3220","99","2341","117","0","100000","0","3","-1","-1","3","53","","","","","","","",""
"NEN14107","龙人唤雷者","MON30015","0","MAI00005","2","AAI00010","1","","","","5654","99","2834","352","0","100000","0","3","-1","-1","3","91","","","","","","","",""
"NEN14108","龙人唤雷者","MON30015","0","MAI00005","2","AAI00010","1","","","","5654","99","2834","352","0","100000","0","3","-1","-1","3","73","","","","","","","",""
"NEN14109","雷鸣蝙蝠","MON30005","0","MAI00005","3","AAI00002","1","","","","3137","99","1986","59","0","100000","0","3","-1","-1","3","45","","","","","","","",""
"NEN14110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14111","暴躁的奥格瑞玛步兵","MON30007","0","MAI00005","1","AAI00001","1","","","","1086","99","4137","0","0","100000","0","3","-1","-1","3","54","MTR10063","100000","","","","","",""
"NEN14112","雷小恶魔","MON30072","0","MAI00005","2","AAI00002","2","","","","3220","99","2341","117","0","100000","0","3","-1","-1","3","54","","","","","","","",""
"NEN14113","雷小恶魔","MON30072","0","MAI00005","2","AAI00002","2","","","","3220","99","2341","117","0","100000","0","3","-1","-1","3","62","","","","","","","",""
"NEN14114","雷鸣蝙蝠","MON30005","0","MAI00005","3","AAI00002","1","","","","3137","99","1986","59","0","100000","0","3","-1","-1","3","56","","","","","","","",""
"NEN14115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14116","暴躁的奥格瑞玛步兵","MON30007","0","MAI00005","1","AAI00001","1","","","","1086","99","4137","0","0","100000","0","3","-1","-1","3","50","","","","","","","",""
"NEN14117","暴躁的奥格瑞玛步兵","MON30007","0","MAI00005","1","AAI00001","1","","","","1086","99","4137","0","0","100000","0","3","-1","-1","3","49","","","","","","","",""
"NEN14118","龙人唤雷者","MON30015","0","MAI00005","2","AAI00010","1","","","","5654","99","2834","352","0","100000","0","3","-1","-1","3","75","","","","","","","",""
"NEN14119","雷小恶魔","MON30072","0","MAI00005","2","AAI00002","2","","","","3220","99","2341","117","0","100000","0","3","-1","-1","3","62","","","","","","","",""
"NEN14120","雷鸣南瓜","MON30051","0","MAI00005","2","AAI00002","1","","","","6","99","1459","4500","0","100000","0","3","-1","-1","3","14","PUM30001","50000","STS00001","50000","","","",""
"NEN14121","暴躁的奥格瑞玛步兵","MON30007","0","MAI00005","1","AAI00001","1","","","","1086","99","4137","0","0","100000","0","3","-1","-1","3","49","MTR10080","100000","","","","","",""
"NEN14122","雷鸣蝙蝠","MON30005","0","MAI00005","3","AAI00002","1","","","","3137","99","1986","59","0","100000","0","3","-1","-1","3","56","","","","","","","",""
"NEN14123","雷JJ怪","MON30075","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2465","99","1379","436","0","100000","0","3","-1","-1","3","37","","","","","","","",""
"NEN14124","强力雷元素","MON30002","0","MAI00005","2","AAI00002","1","","","","3847","99","1610","234","0","100000","0","3","-1","-1","3","54","","","","","","","",""
"NEN14125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14126","加兹瑞拉的子嗣","MON30038","1","MAI00005|MAI00005|MAI00005","2|2|2","AAI00007|AAI00009|AAI00007","1|1|1","ACT00001","33000","0","86388","99","3344","352","0","100000","0","3","-1","-1","3","799","MTR00004","100000","","","","","",""
"NEN14127","雷霆作战傀儡","MON30028","1","MAI00005|MAI00006|MAI00005","2|2|2","AAI00007|AAI00008|AAI00007","1|1|1","ACT00001","33000","0","73632","99","3462","352","0","100000","0","3","-1","-1","3","748","MTR00004","100000","","","","","",""
"NEN14128","光法","MON30060","1","MAI00005|MAI00005|MAI00005","2|2|1","AAI00022|AAI00023|AAI00022","1|1|1","ACT00001","33000","0","79078","99","3270","469","0","100000","0","3","-1","-1","3","931","MTR00004","100000","","","","","",""
"NEN14129","世界萨","MON30058","1","MAI00005|MAI00005|MAI00005","2|2|2","AAI00107|AAI00014|AAI00107","1|1|1","ACT00001","33000","0","89732","99","3627","434","0","100000","0","3","-1","-1","3","868","MTR00005","100000","","","","","",""
"NEN14130","团长","MON30055","1","MAI00005","2","AAI00072","1","","","","78011","99","3110","2041","0","100000","0","3","-1","-1","3","819","MTR00012","100000","","","","","",""
"NEN14131","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14134","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14135","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14136","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14137","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14138","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14139","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14140","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14141","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14142","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14144","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14145","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14146","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14147","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14149","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN14150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN15001","隐匿蝙蝠","MON40005","0","MAI00005","3","AAI00002","1","","","","2850","99","1830","52","0","100000","0","3","-1","-1","4","51","MTR10217","100000","","","","","",""
"NEN15002","隐匿蝙蝠","MON40005","0","MAI00005","3","AAI00002","1","","","","2850","99","1830","52","0","100000","0","3","-1","-1","4","45","","","","","","","",""
"NEN15003","阴森矿工","MON40003","0","MAI00005","2","AAI00002","1","","","","2376","99","2067","0","0","100000","0","3","-1","-1","4","40","","","","","","","",""
"NEN15004","阴森矿工","MON40003","0","MAI00005","2","AAI00002","1","","","","2376","99","2067","0","0","100000","0","3","-1","-1","4","45","","","","","","","",""
"NEN15005","石化南瓜","MON40051","0","MAI00005","2","AAI00002","1","","","","6","99","1393","4500","0","100000","0","3","-1","-1","4","14","PUM40001","50000","STS00001","50000","","","",""
"NEN15006","阴森的奥格瑞玛步兵","MON40007","0","MAI00005","1","AAI00001","1","","","","1022","99","3850","0","0","100000","0","3","-1","-1","4","52","","","","","","","",""
"NEN15007","阴森的奥格瑞玛步兵","MON40007","0","MAI00005","1","AAI00001","1","","","","1022","99","3850","0","0","100000","0","3","-1","-1","4","43","","","","","","","",""
"NEN15008","森小恶魔","MON40069","0","MAI00005","2","AAI00002","2","","","","2946","99","2162","104","0","100000","0","3","-1","-1","4","47","","","","","","","",""
"NEN15009","森小恶魔","MON40069","0","MAI00005","2","AAI00002","2","","","","2946","99","2162","104","0","100000","0","3","-1","-1","4","46","","","","","","","",""
"NEN15010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN15011","森JJ怪","MON40072","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2306","99","1283","401","0","100000","0","3","-1","-1","4","41","MTR10149","100000","","","","","",""
"NEN15012","森JJ怪","MON40072","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2306","99","1283","401","0","100000","0","3","-1","-1","4","31","","","","","","","",""
"NEN15013","阴森的奥格瑞玛步兵","MON40007","0","MAI00005","1","AAI00001","1","","","","1022","99","3850","0","0","100000","0","3","-1","-1","4","55","","","","","","","",""
"NEN15014","森小恶魔","MON40069","0","MAI00005","2","AAI00002","2","","","","2946","99","2162","104","0","100000","0","3","-1","-1","4","46","","","","","","","",""
"NEN15015","金龙","MON30065","0","MAI00005","2","AAI00002","1","","","","4020","99","1965","619","0","100000","0","3","-1","-1","3","65","","","","","","","",""
"NEN15016","森重火炮","MON40070","0","MAI00006","1","AAI00113","2","","","","8","99","1497","100000","0","100000","0","3","-1","-1","4","13","","","","","","","",""
"NEN15017","森灵兔","MON40068","0","MAI00002|MAI00005","2|0","AAI00002|AAI00044","1|1","ACT00003","30000","0","1545","99","1","418","0","100000","0","3","-1","-1","4","17","","","","","","","",""
"NEN15018","隐匿蝙蝠","MON40005","0","MAI00005","3","AAI00002","1","","","","2850","99","1830","52","0","100000","0","3","-1","-1","4","40","","","","","","","",""
"NEN15019","龙人撼地者","MON40015","0","MAI00005","2","AAI00010","1","","","","5169","99","2624","313","0","100000","0","3","-1","-1","4","84","","","","","","","",""
"NEN15020","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN15021","阴森的奥格瑞玛步兵","MON40007","0","MAI00005","1","AAI00001","1","","","","1022","99","3850","0","0","100000","0","3","-1","-1","4","48","MTR10113","100000","","","","","",""
"NEN15022","阴森的奥格瑞玛步兵","MON40007","0","MAI00005","1","AAI00001","1","","","","1022","99","3850","0","0","100000","0","3","-1","-1","4","50","","","","","","","",""
"NEN15023","森小恶魔","MON40069","0","MAI00005","2","AAI00002","2","","","","2946","99","2162","104","0","100000","0","3","-1","-1","4","43","","","","","","","",""
"NEN15024","森JJ怪","MON40072","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2306","99","1283","401","0","100000","0","3","-1","-1","4","37","","","","","","","",""
"NEN15025","石化南瓜","MON40051","0","MAI00005","2","AAI00002","1","","","","6","99","1393","4500","0","100000","0","3","-1","-1","4","13","PUM40001","50000","STS00001","50000","","","",""
"NEN15026","森重火炮","MON40070","0","MAI00006","1","AAI00113","2","","","","8","99","1497","100000","0","100000","0","3","-1","-1","4","17","MTR10102","100000","","","","","",""
"NEN15027","强力森元素","MON40002","0","MAI00005","2","AAI00002","1","","","","3516","99","1473","209","0","100000","0","3","-1","-1","4","46","","","","","","","",""
"NEN15028","森灵兔","MON40068","0","MAI00002|MAI00005","2|0","AAI00002|AAI00044","1|1","ACT00003","30000","0","1545","99","1","418","0","100000","0","3","-1","-1","4","17","","","","","","","",""
"NEN15029","森小恶魔","MON40069","0","MAI00005","2","AAI00002","2","","","","2946","99","2162","104","0","100000","0","3","-1","-1","4","49","","","","","","","",""
"NEN15030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN15031","阴森的奥格瑞玛步兵","MON40007","0","MAI00005","1","AAI00001","1","","","","1022","99","3850","0","0","100000","0","3","-1","-1","4","42","","","","","","","",""
"NEN15032","强力森元素","MON40002","0","MAI00005","2","AAI00002","1","","","","3516","99","1473","209","0","100000","0","3","-1","-1","4","56","","","","","","","",""
"NEN15033","森小恶魔","MON40069","0","MAI00005","2","AAI00002","2","","","","2946","99","2162","104","0","100000","0","3","-1","-1","4","50","","","","","","","",""
"NEN15034","森灵兔","MON40068","0","MAI00002|MAI00005","2|0","AAI00002|AAI00044","1|1","ACT00003","30000","0","1545","99","1","418","0","100000","0","3","-1","-1","4","13","","","","","","","",""
"NEN15035","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN15036","森JJ怪","MON40072","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2306","99","1283","401","0","100000","0","3","-1","-1","4","40","MTR10218","100000","","","","","",""
"NEN15037","阴森的奥格瑞玛步兵","MON40007","0","MAI00005","1","AAI00001","1","","","","1022","99","3850","0","0","100000","0","3","-1","-1","4","49","","","","","","","",""
"NEN15038","强力森元素","MON40002","0","MAI00005","2","AAI00002","1","","","","3516","99","1473","209","0","100000","0","3","-1","-1","4","45","","","","","","","",""
"NEN15039","森小恶魔","MON40069","0","MAI00005","2","AAI00002","2","","","","2946","99","2162","104","0","100000","0","3","-1","-1","4","52","","","","","","","",""
"NEN15040","金龙","MON30065","0","MAI00005","2","AAI00002","1","","","","4020","99","1965","619","0","100000","0","3","-1","-1","3","68","","","","","","","",""
"NEN15041","森重火炮","MON40070","0","MAI00006","1","AAI00113","2","","","","8","99","1497","100000","0","100000","0","3","-1","-1","4","13","","","","","","","",""
"NEN15042","隐匿蝙蝠","MON40005","0","MAI00005","3","AAI00002","1","","","","2850","99","1830","52","0","100000","0","3","-1","-1","4","46","","","","","","","",""
"NEN15043","森小恶魔","MON40069","0","MAI00005","2","AAI00002","2","","","","2946","99","2162","104","0","100000","0","3","-1","-1","4","52","","","","","","","",""
"NEN15044","龙人撼地者","MON40015","0","MAI00005","2","AAI00010","1","","","","5169","99","2624","313","0","100000","0","3","-1","-1","4","81","","","","","","","",""
"NEN15045","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEN15046","森灵兔","MON40068","0","MAI00002|MAI00005","2|0","AAI00002|AAI00044","1|1","ACT00003","30000","0","1545","99","1","418","0","100000","0","3","-1","-1","4","13","MTR10155","100000","","","","","",""
"NEN15047","森小恶魔","MON40069","0","MAI00005","2","AAI00002","2","","","","2946","99","2162","104","0","100000","0","3","-1","-1","4","58","","","","","","","",""
"NEN15048","龙人撼地者","MON40015","0","MAI00005","2","AAI00010","1","","","","5169","99","2624","313","0","100000","0","3","-1","-1","4","72","","","","","","","",""
"NEN15049","森JJ怪","MON40072","0","MAI00005|MAI00005","1|0","AAI00002|AAI00102","1|1","ACT00004","50000","","2306","99","1283","401","0","100000","0","3","-1","-1","4","38","","","","","","","",""
"NEN15050","石化南瓜","MON40051","0","MAI00005","2","AAI00002","1","","","","6","99","1393","4500","0","100000","0","3","-1","-1","4","16","PUM40001","50000","STS00001","50000","","","",""
